customer_id,age,gender,loyalty_member,location
C02832,52,F,True,Nottingham
C02833,58,F,False,Nottingham
C02834,46,F,True,Leeds
C02835,69,F,True,Manchester
C02836,46,F,False,Manchester
C02837,55,F,True,Nottingham
C02838,59,F,False,Nottingham
C02839,38,M,True,Birmingham
C02840,59,M,False,Leeds
C02841,30,F,True,Manchester
C02842,66,F,False,Birmingham
C02843,58,F,True,Manchester
C02844,34,F,True,Nottingham
C02845,73,F,True,Leeds
C02846,26,F,True,London
C02847,58,F,False,Leeds
C02848,18,F,False,London
C02849,19,F,True,Birmingham
C02850,77,F,False,London
C02851,65,F,True,London
C02852,46,F,True,Birmingham
C02853,50,F,True,Leeds
C02854,27,F,True,Birmingham
C02855,67,F,True,Nottingham
C02856,75,F,False,Nottingham
C02857,77,F,True,London
C02858,57,F,False,Birmingham
C02859,38,F,True,Birmingham
C02860,45,F,False,Birmingham
C02861,28,M,True,Leeds
C02862,72,F,True,Manchester
C02863,51,F,True,Manchester
C02864,25,M,False,Manchester
C02865,76,F,True,Leeds
C02866,39,F,False,Birmingham
C02867,25,M,True,Manchester
C02868,66,M,False,Birmingham
C02869,32,F,True,London
C02870,34,F,True,Manchester
C02871,77,F,True,London
C02872,40,F,True,Leeds
C02873,41,F,True,Nottingham
C02874,62,F,False,Leeds
C02875,36,F,False,Leeds
C02876,22,M,False,Leeds
C02877,49,Other,True,Manchester
C02878,61,F,True,London
C02879,18,M,True,Manchester
C02880,40,F,True,Nottingham
C02881,54,M,False,Leeds
C02882,25,F,True,Birmingham
C02883,30,F,False,Nottingham
C02884,25,F,True,London
C02885,74,F,False,Nottingham
C02886,40,F,True,Manchester
C02887,60,M,False,Birmingham
C02888,18,M,True,Manchester
C02889,62,F,False,Leeds
C02890,68,F,False,Leeds
C02891,41,F,True,Nottingham
C02892,52,M,True,Leeds
C02893,41,M,True,Leeds
C02894,34,Other,True,London
C02895,22,M,True,London
C02896,37,F,True,Manchester
C02897,38,F,True,Manchester
C02898,57,F,False,London
C02899,75,M,True,Nottingham
C02900,48,F,True,London
C02901,63,F,False,Manchester
C02902,53,M,False,Birmingham
C02903,28,F,True,Leeds
C02904,69,F,True,Birmingham
C02905,32,M,True,Birmingham
C02906,36,F,False,Leeds
C02907,24,F,False,London
C02908,68,M,True,Nottingham
C02909,45,M,False,Birmingham
C02910,68,Other,True,Nottingham
C02911,60,F,True,Manchester
C02912,75,F,False,Birmingham
C02913,22,M,True,Manchester
C02914,22,F,True,London
C02915,47,F,True,Birmingham
C02916,71,M,False,Manchester
C02917,49,F,True,Manchester
C02918,25,F,False,London
C02919,27,F,True,Nottingham
C02920,55,F,True,Nottingham
C02921,64,F,True,Birmingham
C02922,49,F,True,London
C02923,65,M,False,Birmingham
C02924,45,M,True,Nottingham
C02925,34,F,True,London
C02926,48,F,True,Leeds
C02927,25,F,True,London
C02928,57,F,False,London
C02929,42,M,True,Leeds
C02930,26,M,True,Manchester
C02931,19,M,False,Manchester
C02932,32,F,False,Manchester
C02933,67,F,False,Nottingham
C02934,20,F,True,London
C02935,66,F,True,Leeds
C02936,53,M,True,Nottingham
C02937,79,Other,False,Leeds
C02938,21,F,False,Nottingham
C02939,31,M,True,Nottingham
C02940,58,F,True,Nottingham
C02941,58,F,True,Leeds
C02942,42,F,True,Birmingham
C02943,75,F,False,Nottingham
C02944,72,F,True,Manchester
C02945,79,M,True,London
C02946,67,M,False,Birmingham
C02947,27,F,True,Birmingham
C02948,38,F,False,Leeds
C02949,53,M,True,Birmingham
C02950,29,M,True,Leeds
C02951,44,M,True,Leeds
C02952,57,F,False,Manchester
C02953,19,M,True,Nottingham
C02954,71,F,True,Birmingham
C02955,30,M,False,Nottingham
C02956,70,F,True,Nottingham
C02957,49,M,True,Nottingham
C02958,48,F,True,Leeds
C02959,33,F,True,Nottingham
C02960,49,F,False,Birmingham
C02961,49,F,False,Leeds
C02962,77,M,False,Birmingham
C02963,51,M,False,Leeds
C02964,28,Other,True,London
C02965,27,F,False,London
C02966,32,M,True,London
C02967,34,M,True,London
C02968,57,F,True,Leeds
C02969,35,F,True,Nottingham
C02970,72,M,False,Manchester
C02971,26,M,True,Manchester
C02972,42,M,True,London
C02973,57,F,True,Nottingham
C02974,76,F,True,Birmingham
C02975,31,F,True,Nottingham
C02976,77,M,False,Birmingham
C02977,75,M,True,Manchester
C02978,42,F,False,Nottingham
C02979,67,M,True,Nottingham
C02980,39,F,True,Manchester
C02981,69,Other,True,Nottingham
C02982,47,F,False,Birmingham
C02983,37,F,True,Nottingham
C02984,38,F,False,Birmingham
C02985,61,F,False,London
C02986,49,F,False,Nottingham
C02987,68,F,False,Birmingham
C02988,63,F,False,Manchester
C02989,66,M,True,London
C02990,73,F,False,Nottingham
C02991,38,F,True,Birmingham
C02992,52,F,False,Nottingham
C02993,75,M,True,Birmingham
C02994,49,F,True,Nottingham
C02995,47,M,True,London
C02996,72,M,True,London
C02997,56,F,True,Nottingham
C02998,66,F,True,Nottingham
C02999,29,F,False,Leeds
C03000,58,F,True,Nottingham
C03001,64,M,True,Nottingham
C03002,35,M,False,London
C03003,38,F,True,Nottingham
C03004,30,F,True,Manchester
C03005,79,M,False,Nottingham
C03006,38,M,False,Leeds
C03007,79,F,True,Birmingham
C03008,25,F,True,London
C03009,63,F,True,Manchester
C03010,57,M,True,Birmingham
C03011,63,F,True,Manchester
C03012,24,F,False,London
C03013,40,M,False,Leeds
C03014,61,M,False,London
C03015,49,M,True,Manchester
C03016,28,F,False,Manchester
C03017,39,F,True,London
C03018,39,M,True,Nottingham
C03019,60,F,True,London
C03020,42,F,True,Leeds
C03021,39,F,False,London
C03022,45,F,True,Birmingham
C03023,46,F,True,Nottingham
C03024,30,M,True,Birmingham
C03025,35,M,False,London
C03026,19,M,True,Nottingham
C03027,46,F,True,Birmingham
C03028,38,F,True,Birmingham
C03029,32,F,True,Nottingham
C03030,69,M,True,Nottingham
C03031,44,F,True,Manchester
C03032,67,M,True,Nottingham
C03033,48,M,True,London
C03034,32,F,False,Leeds
C03035,68,F,False,Manchester
C03036,40,Other,True,Nottingham
C03037,41,Other,True,Leeds
C03038,61,F,True,Manchester
C03039,30,F,True,London
C03040,39,Other,False,Leeds
C03041,60,F,False,Nottingham
C03042,54,F,True,Nottingham
C03043,78,F,True,London
C03044,50,F,True,Manchester
C03045,73,F,True,Leeds
C03046,20,F,True,London
C03047,71,F,True,Manchester
C03048,36,F,False,Birmingham
C03049,40,Other,True,Birmingham
C03050,46,M,True,Manchester
C03051,47,M,False,Nottingham
C03052,56,M,True,Nottingham
C03053,61,F,True,Birmingham
C03054,64,F,True,Nottingham
C03055,42,M,True,Nottingham
C03056,54,F,False,Manchester
C03057,64,F,False,Manchester
C03058,25,M,False,Nottingham
C03059,59,F,False,Manchester
C03060,75,F,True,Leeds
C03061,33,Other,False,Birmingham
C03062,25,M,False,Leeds
C03063,18,F,True,Leeds
C03064,61,Other,True,Nottingham
C03065,22,M,True,Nottingham
C03066,20,M,True,Leeds
C03067,18,F,True,Leeds
C03068,21,F,False,London
C03069,57,M,False,London
C03070,52,M,True,Birmingham
C03071,49,M,True,Leeds
C03072,59,F,False,Manchester
C03073,51,F,False,London
C03074,60,M,True,Nottingham
C03075,42,F,False,Leeds
C03076,27,F,False,Manchester
C03077,38,F,False,Manchester
C03078,63,F,True,Manchester
C03079,56,M,True,Nottingham
C03080,44,M,False,London
C03081,44,F,True,Manchester
C03082,19,F,False,London
C03083,58,M,True,Birmingham
C03084,65,F,True,Nottingham
C03085,30,F,True,London
C03086,26,Other,True,London
C03087,69,F,False,Manchester
C03088,53,M,True,Manchester
C03089,39,F,False,Nottingham
C03090,59,F,False,London
C03091,43,F,True,Leeds
C03092,75,Other,False,Manchester
C03093,71,F,True,Manchester
C03094,29,F,False,Birmingham
C03095,34,Other,True,Nottingham
C03096,31,F,True,London
C03097,31,F,True,London
C03098,74,F,False,London
C03099,51,M,False,Manchester
C03100,70,F,True,Nottingham
C03101,74,F,True,London
C03102,37,F,True,Leeds
C03103,28,F,False,Birmingham
C03104,33,Other,True,Birmingham
C03105,68,M,False,London
C03106,48,M,True,Manchester
C03107,72,M,True,Birmingham
C03108,23,M,False,Birmingham
C03109,73,F,False,Birmingham
C03110,36,M,False,Birmingham
C03111,54,F,True,London
C03112,75,F,False,Nottingham
C03113,21,M,True,Nottingham
C03114,64,F,False,Manchester
C03115,78,M,True,Leeds
C03116,21,F,True,Nottingham
C03117,37,M,True,Leeds
C03118,27,F,True,Nottingham
C03119,41,M,True,Nottingham
C03120,71,M,False,Manchester
C03121,52,F,False,Birmingham
C03122,43,F,False,Manchester
C03123,54,F,True,Nottingham
C03124,55,F,True,Birmingham
C03125,38,M,False,Birmingham
C03126,71,M,True,Birmingham
C03127,57,F,True,Leeds
C03128,56,M,False,Nottingham
C03129,38,M,True,London
C03130,27,F,True,Manchester
C03131,55,M,False,Leeds
C03132,63,M,True,Manchester
C03133,21,F,False,London
C03134,77,F,True,Birmingham
C03135,74,F,False,London
C03136,62,Other,True,Manchester
C03137,37,M,False,London
C03138,34,M,True,Nottingham
C03139,72,F,False,London
C03140,24,F,True,Nottingham
C03141,21,F,True,London
C03142,46,F,False,Nottingham
C03143,31,M,True,Nottingham
C03144,20,Other,True,London
C03145,41,M,True,Leeds
C03146,54,M,True,Birmingham
C03147,33,F,True,Birmingham
C03148,75,F,True,Birmingham
C03149,72,F,True,Nottingham
C03150,69,M,True,Birmingham
C03151,21,M,True,Nottingham
C03152,73,F,True,Leeds
C03153,79,F,False,London
C03154,41,F,False,London
C03155,51,F,True,Nottingham
C03156,47,F,True,Nottingham
C03157,35,F,False,Leeds
C03158,36,F,True,Birmingham
C03159,48,M,True,Leeds
C03160,77,F,True,London
C03161,77,F,False,London
C03162,36,F,True,Birmingham
C03163,66,F,False,London
C03164,63,F,False,Nottingham
C03165,36,F,True,London
C03166,39,F,False,Manchester
C03167,41,F,True,Birmingham
C03168,62,M,True,Birmingham
C03169,29,F,True,Birmingham
C03170,47,M,True,Manchester
C03171,75,F,True,Leeds
C03172,55,F,True,Nottingham
C03173,70,F,True,Birmingham
C03174,48,F,True,London
C03175,53,M,True,Nottingham
C03176,36,M,False,London
C03177,65,M,True,Nottingham
C03178,62,M,False,Nottingham
C03179,53,M,True,London
C03180,47,F,True,London
C03181,72,F,True,Nottingham
C03182,66,Other,True,Birmingham
C03183,72,M,True,London
C03184,50,F,True,Manchester
C03185,35,M,False,Manchester
C03186,69,F,False,Nottingham
C03187,66,F,True,Leeds
C03188,76,F,False,Nottingham
C03189,45,M,True,Nottingham
C03190,76,M,True,Birmingham
C03191,64,F,False,Birmingham
C03192,28,F,True,Leeds
C03193,74,F,True,Leeds
C03194,77,M,True,Leeds
C03195,71,F,True,Leeds
C03196,62,F,True,Leeds
C03197,50,F,True,Nottingham
C03198,34,F,True,Nottingham
C03199,23,F,True,Manchester
C03200,21,M,False,Manchester
C03201,37,F,True,London
C03202,65,M,False,Nottingham
C03203,64,F,False,Leeds
C03204,44,F,False,London
C03205,32,F,False,Birmingham
C03206,23,M,True,Nottingham
C03207,64,M,True,Manchester
C03208,31,M,True,Nottingham
C03209,77,F,False,Nottingham
C03210,28,F,True,Nottingham
C03211,56,M,True,Nottingham
C03212,26,M,True,Birmingham
C03213,43,F,False,Manchester
C03214,33,M,True,Nottingham
C03215,22,F,True,Birmingham
C03216,74,F,True,London
C03217,69,F,False,Nottingham
C03218,78,F,True,Birmingham
C03219,27,F,True,Leeds
C03220,67,F,True,London
C03221,20,F,True,Manchester
C03222,30,F,False,Nottingham
C03223,60,F,True,Nottingham
C03224,66,M,True,Birmingham
C03225,47,F,False,Manchester
C03226,79,F,False,Leeds
C03227,71,F,True,London
C03228,62,M,True,Manchester
C03229,23,F,False,Nottingham
C03230,34,F,True,Birmingham
C03231,76,F,False,Leeds
C03232,62,M,False,Birmingham
C03233,68,F,True,London
C03234,70,F,False,Manchester
C03235,36,F,True,Birmingham
C03236,59,F,True,Birmingham
C03237,52,M,True,Nottingham
C03238,63,M,False,Birmingham
C03239,43,M,True,Leeds
C03240,68,M,True,Manchester
C03241,22,F,False,London
C03242,46,F,True,Birmingham
C03243,54,M,True,Leeds
C03244,37,F,False,London
C03245,66,M,False,Leeds
C03246,38,F,False,Birmingham
C03247,27,F,False,Birmingham
C03248,22,M,True,Manchester
C03249,53,M,True,Nottingham
C03250,23,M,True,Leeds
C03251,43,F,False,Nottingham
C03252,21,M,True,Nottingham
C03253,79,F,False,London
C03254,56,F,True,London
C03255,56,Other,True,Leeds
C03256,67,M,True,Nottingham
C03257,52,F,True,Manchester
C03258,18,M,True,Nottingham
C03259,41,F,True,London
C03260,74,F,True,Nottingham
C03261,53,F,True,Birmingham
C03262,23,Other,False,Birmingham
C03263,58,F,False,Manchester
C03264,71,M,True,Leeds
C03265,63,F,False,Nottingham
C03266,77,M,True,Birmingham
C03267,61,F,True,Leeds
C03268,77,M,True,Birmingham
C03269,74,F,True,Leeds
C03270,48,M,False,Leeds
C03271,37,Other,True,Birmingham
C03272,41,M,False,London
C03273,42,F,True,Leeds
C03274,53,M,True,Nottingham
C03275,38,F,False,Birmingham
C03276,47,M,True,London
C03277,41,M,True,Birmingham
C03278,61,F,True,Manchester
C03279,59,F,True,Nottingham
C03280,47,F,True,Manchester
C03281,39,F,True,Leeds
C03282,45,M,True,Leeds
C03283,24,F,True,Manchester
C03284,52,F,True,Manchester
C03285,72,F,True,Leeds
C03286,45,F,True,London
C03287,31,F,True,Nottingham
C03288,73,M,True,Birmingham
C03289,27,F,True,Manchester
C03290,33,M,True,Nottingham
C03291,33,F,True,Birmingham
C03292,71,F,True,Birmingham
C03293,48,M,True,Manchester
C03294,59,F,True,London
C03295,42,F,True,London
C03296,30,F,True,Nottingham
C03297,23,F,True,Nottingham
C03298,61,F,True,Leeds
C03299,26,F,True,London
C03300,62,F,True,Nottingham
C03301,53,F,False,Leeds
C03302,73,F,False,Birmingham
C03303,60,F,False,Nottingham
C03304,37,F,False,Leeds
C03305,35,F,True,London
C03306,75,Other,True,Birmingham
C03307,60,F,True,Nottingham
C03308,74,M,True,London
C03309,38,F,True,Birmingham
C03310,21,M,False,Manchester
C03311,67,F,False,London
C03312,50,Other,True,Manchester
C03313,44,M,True,Nottingham
C03314,24,F,True,Leeds
C03315,23,M,False,Nottingham
C03316,32,F,False,London
C03317,35,F,False,Manchester
C03318,49,M,True,Manchester
C03319,73,M,True,Birmingham
C03320,28,F,True,Nottingham
C03321,37,F,True,Nottingham
C03322,41,M,False,London
C03323,32,M,False,Manchester
C03324,65,M,True,London
C03325,24,M,True,London
C03326,38,F,True,Manchester
C03327,59,M,False,London
C03328,43,F,True,Manchester
C03329,61,F,True,London
C03330,73,F,True,Leeds
C03331,31,F,True,London
C03332,74,F,False,London
C03333,54,M,True,Leeds
C03334,75,F,True,Nottingham
C03335,38,F,True,Manchester
C03336,35,M,True,Birmingham
C03337,22,F,False,Leeds
C03338,20,F,True,Nottingham
C03339,40,F,True,London
C03340,43,Other,False,Nottingham
C03341,54,F,True,Leeds
C03342,41,F,True,London
C03343,66,F,True,Nottingham
C03344,36,F,True,Birmingham
C03345,68,F,False,Manchester
C03346,42,F,False,Manchester
C03347,38,F,True,Leeds
C03348,29,Other,True,London
C03349,74,F,True,London
C03350,78,F,True,Manchester
C03351,58,F,True,Nottingham
C03352,50,F,False,London
C03353,67,M,True,Birmingham
C03354,70,F,True,Birmingham
C03355,21,F,True,London
C03356,59,M,True,London
C03357,74,F,False,Manchester
C03358,24,F,True,Leeds
C03359,39,F,True,Manchester
C03360,72,F,False,Leeds
C03361,50,F,True,Birmingham
C03362,34,F,True,Leeds
C03363,41,F,True,Manchester
C03364,78,M,False,London
C03365,78,F,False,Leeds
C03366,51,F,True,Manchester
C03367,45,F,True,Birmingham
C03368,75,F,False,Leeds
C03369,60,F,True,Birmingham
C03370,58,M,True,Birmingham
C03371,56,M,False,Nottingham
C03372,39,Other,True,Leeds
C03373,66,M,True,Manchester
C03374,34,F,False,Leeds
C03375,51,F,True,Leeds
C03376,23,F,True,Birmingham
C03377,63,F,True,Birmingham
C03378,23,M,True,Birmingham
C03379,51,F,True,Birmingham
C03380,18,M,True,Manchester
C03381,27,F,True,London
C03382,38,M,False,Nottingham
C03383,22,M,True,Birmingham
C03384,19,M,False,Birmingham
C03385,39,M,False,Nottingham
C03386,65,F,False,Birmingham
C03387,74,M,True,London
C03388,19,Other,False,Leeds
C03389,27,M,True,Nottingham
C03390,51,M,True,Manchester
C03391,33,M,True,Nottingham
C03392,65,M,False,London
C03393,68,F,True,Manchester
C03394,78,M,True,Leeds
C03395,56,F,False,Birmingham
C03396,39,F,False,Nottingham
C03397,29,F,True,Manchester
C03398,41,F,True,Nottingham
C03399,64,F,True,Leeds
C03400,57,F,True,Nottingham
C03401,55,F,True,Manchester
C03402,77,F,True,London
C03403,76,F,True,Manchester
C03404,27,M,False,Nottingham
C03405,52,Other,True,Leeds
C03406,68,M,True,Birmingham
C03407,66,Other,False,Birmingham
C03408,49,M,True,Leeds
C03409,24,F,True,Nottingham
C03410,38,M,False,Leeds
C03411,37,M,True,Nottingham
C03412,43,F,True,Manchester
C03413,21,F,True,London
C03414,63,M,True,Nottingham
C03415,69,F,True,Birmingham
C03416,39,M,False,Birmingham
C03417,32,F,True,London
C03418,73,F,True,Nottingham
C03419,57,F,True,London
C03420,38,F,False,Manchester
C03421,32,F,False,London
C03422,39,M,True,Manchester
C03423,69,M,False,Birmingham
C03424,45,M,False,Manchester
C03425,31,F,True,Nottingham
C03426,44,M,True,Nottingham
C03427,78,F,True,Nottingham
C03428,58,F,False,Nottingham
C03429,57,F,False,Leeds
C03430,75,F,False,Manchester
C03431,45,F,True,Nottingham
C03432,43,F,True,London
C03433,66,M,False,London
C03434,19,M,False,Leeds
C03435,42,F,True,Manchester
C03436,73,F,False,Manchester
C03437,79,F,True,Manchester
C03438,20,F,False,Leeds
C03439,25,M,True,Manchester
C03440,61,F,True,Manchester
C03441,50,M,False,Nottingham
C03442,59,M,True,Manchester
C03443,69,F,False,Nottingham
C03444,52,Other,True,Nottingham
C03445,23,F,False,Manchester
C03446,56,F,False,London
C03447,69,F,True,Birmingham
C03448,40,F,True,London
C03449,42,F,True,Manchester
C03450,76,F,True,Manchester
C03451,67,M,True,London
C03452,60,M,False,Manchester
C03453,36,M,False,Nottingham
C03454,22,F,False,Leeds
C03455,68,M,True,Manchester
C03456,28,M,False,Manchester
C03457,73,M,False,London
C03458,29,M,True,Nottingham
C03459,27,M,True,London
C03460,25,F,True,London
C03461,41,M,False,Manchester
C03462,77,F,True,Nottingham
C03463,45,Other,False,Manchester
C03464,58,F,True,Manchester
C03465,53,F,False,Manchester
C03466,54,F,True,Manchester
C03467,38,M,False,Leeds
C03468,25,F,True,Birmingham
C03469,72,F,True,Nottingham
C03470,26,Other,False,Leeds
C03471,64,M,False,Birmingham
C03472,32,F,True,Birmingham
C03473,65,F,True,Birmingham
C03474,63,M,True,Leeds
C03475,57,M,True,Nottingham
C03476,35,F,True,London
C03477,59,M,False,Birmingham
C03478,77,F,False,London
C03479,37,M,True,London
C03480,23,M,True,Manchester
C03481,29,F,True,London
C03482,19,F,True,Manchester
C03483,24,M,True,Nottingham
C03484,33,M,True,Nottingham
C03485,20,F,True,Manchester
C03486,62,M,True,Nottingham
C03487,20,M,True,Birmingham
C03488,44,F,True,Nottingham
C03489,67,M,True,Manchester
C03490,60,F,False,Birmingham
C03491,57,M,False,London
C03492,55,F,False,London
C03493,50,F,True,London
C03494,45,F,True,Manchester
C03495,18,M,True,London
C03496,72,M,True,Nottingham
C03497,25,M,False,London
C03498,54,M,True,Leeds
C03499,49,F,True,Leeds
C03500,77,Other,True,London
C03501,65,F,True,London
C03502,60,M,False,Leeds
C03503,54,F,True,London
C03504,21,M,True,Birmingham
C03505,47,M,True,Leeds
C03506,23,M,False,Manchester
C03507,63,F,True,Leeds
C03508,71,F,True,Nottingham
C03509,36,F,True,Birmingham
C03510,49,M,False,Manchester
C03511,26,F,True,London
C03512,29,M,True,Nottingham
C03513,28,F,False,Nottingham
C03514,63,F,False,Birmingham
C03515,72,M,True,Manchester
C03516,33,F,False,Nottingham
C03517,18,Other,True,Manchester
C03518,62,M,False,Manchester
C03519,72,F,True,Nottingham
C03520,70,F,True,Manchester
C03521,38,F,False,Birmingham
C03522,47,F,False,Nottingham
C03523,30,M,True,Birmingham
C03524,51,F,False,Birmingham
C03525,21,F,True,Manchester
C03526,45,F,False,Manchester
C03527,55,F,False,Nottingham
C03528,75,F,True,London
C03529,48,M,False,Nottingham
C03530,76,M,True,Birmingham
C03531,72,M,True,Manchester
C03532,44,M,True,Birmingham
C03533,22,F,True,Leeds
C03534,42,M,False,Leeds
C03535,20,F,True,Birmingham
C03536,50,F,True,London
C03537,21,F,False,London
C03538,42,F,True,Nottingham
C03539,37,M,True,Nottingham
C03540,51,F,True,Nottingham
C03541,43,M,False,Manchester
C03542,79,F,True,London
C03543,79,F,True,Birmingham
C03544,22,M,True,Leeds
C03545,52,F,False,London
C03546,78,F,True,London
C03547,45,F,False,London
C03548,46,M,True,Nottingham
C03549,26,M,False,Manchester
C03550,69,F,True,Birmingham
C03551,55,Other,True,Nottingham
C03552,67,M,False,Manchester
C03553,23,M,True,London
C03554,36,M,True,Manchester
C03555,77,F,True,Nottingham
C03556,61,M,False,London
C03557,74,F,True,Nottingham
C03558,28,F,True,Birmingham
C03559,19,Other,False,London
C03560,64,M,True,Manchester
C03561,61,F,False,Nottingham
C03562,61,F,True,Leeds
C03563,26,M,False,Manchester
C03564,38,F,True,Manchester
C03565,41,F,True,London
C03566,51,F,True,Manchester
C03567,39,F,True,Nottingham
C03568,20,M,True,Leeds
C03569,29,F,True,Birmingham
C03570,45,M,True,Leeds
C03571,47,F,True,Nottingham
C03572,43,M,True,London
C03573,65,Other,True,Nottingham
C03574,38,M,True,Manchester
C03575,45,M,True,London
C03576,73,M,True,Birmingham
C03577,43,F,True,Birmingham
C03578,79,M,False,Nottingham
C03579,50,M,False,Manchester
C03580,38,F,True,Birmingham
C03581,52,F,True,Leeds
C03582,69,M,False,London
C03583,51,M,True,Leeds
C03584,58,F,False,Birmingham
C03585,68,F,True,Birmingham
C03586,64,M,False,Nottingham
C03587,35,F,True,Nottingham
C03588,75,M,True,London
C03589,28,M,True,Nottingham
C03590,74,M,False,Manchester
C03591,40,F,False,London
C03592,65,M,True,Manchester
C03593,39,M,True,Nottingham
C03594,34,M,True,London
C03595,22,F,True,Birmingham
C03596,61,F,True,Leeds
C03597,28,Other,True,Birmingham
C03598,47,F,False,Manchester
C03599,32,F,False,Birmingham
C03600,44,F,True,Birmingham
C03601,52,M,True,Leeds
C03602,50,F,False,Leeds
C03603,37,F,False,Birmingham
C03604,78,F,False,Leeds
C03605,33,M,False,Birmingham
C03606,51,F,False,London
C03607,19,F,True,Birmingham
C03608,52,F,True,Nottingham
C03609,57,M,False,Leeds
C03610,73,F,True,Leeds
C03611,45,F,True,Manchester
C03612,64,F,True,Manchester
C03613,56,Other,False,Nottingham
C03614,23,M,False,Leeds
C03615,26,Other,True,Leeds
C03616,37,M,True,Manchester
C03617,77,F,False,Manchester
C03618,18,M,True,Birmingham
C03619,25,F,True,Leeds
C03620,72,F,False,Leeds
C03621,40,F,True,Birmingham
C03622,20,F,True,Leeds
C03623,21,M,True,Nottingham
C03624,75,F,True,Manchester
C03625,42,M,False,Manchester
C03626,64,F,True,Manchester
C03627,55,F,True,London
C03628,32,M,True,Nottingham
C03629,38,M,True,Nottingham
C03630,52,M,False,Birmingham
C03631,74,F,False,London
C03632,70,F,False,Leeds
C03633,70,M,True,Nottingham
C03634,63,M,False,London
C03635,69,F,True,London
C03636,31,Other,False,Nottingham
C03637,53,M,False,Birmingham
C03638,29,M,True,London
C03639,34,M,True,Manchester
C03640,56,M,True,London
C03641,26,F,True,Leeds
C03642,52,F,False,Nottingham
C03643,77,M,True,Leeds
C03644,30,F,True,Birmingham
C03645,32,F,True,Manchester
C03646,35,F,False,Nottingham
C03647,68,F,True,London
C03648,50,M,True,Manchester
C03649,23,M,True,London
C03650,76,F,True,Birmingham
C03651,44,F,True,Nottingham
C03652,40,M,False,Birmingham
C03653,76,M,True,Birmingham
C03654,44,Other,True,Birmingham
C03655,51,F,True,Birmingham
C03656,73,F,True,London
C03657,63,F,True,Leeds
C03658,55,Other,True,London
C03659,31,M,True,Manchester
C03660,53,M,True,Birmingham
C03661,70,F,True,Manchester
C03662,25,M,False,London
C03663,79,M,True,Birmingham
C03664,52,F,False,London
C03665,36,F,False,Birmingham
C03666,47,F,True,London
C03667,31,F,False,Nottingham
C03668,76,F,True,Leeds
C03669,37,F,True,Leeds
C03670,66,F,True,Birmingham
C03671,42,F,True,Nottingham
C03672,57,F,True,Manchester
C03673,41,M,True,Nottingham
C03674,31,F,True,Birmingham
C03675,43,M,True,Nottingham
C03676,55,F,True,Manchester
C03677,40,M,True,Birmingham
C03678,39,F,True,Leeds
C03679,65,M,True,Nottingham
C03680,74,F,True,Leeds
C03681,36,M,True,Leeds
C03682,63,F,False,London
C03683,68,M,False,Manchester
C03684,20,F,True,Nottingham
C03685,59,F,False,Leeds
C03686,36,F,True,Leeds
C03687,26,M,True,Manchester
C03688,45,Other,False,Leeds
C03689,37,M,True,Leeds
C03690,62,F,False,Leeds
C03691,24,F,True,Leeds
C03692,31,M,True,London
C03693,26,F,True,London
C03694,76,M,True,Birmingham
C03695,77,M,True,Nottingham
C03696,72,M,True,Manchester
C03697,74,F,False,Birmingham
C03698,77,F,True,London
C03699,36,F,True,London
C03700,64,M,True,London
C03701,69,F,False,Birmingham
C03702,31,F,True,London
C03703,73,F,True,Birmingham
C03704,55,F,False,London
C03705,70,M,True,Leeds
C03706,78,M,True,Leeds
C03707,53,F,False,Nottingham
C03708,57,F,False,London
C03709,34,M,True,Nottingham
C03710,47,F,True,Birmingham
C03711,26,M,False,Nottingham
C03712,50,M,True,London
C03713,73,F,False,Birmingham
C03714,69,F,True,Birmingham
C03715,42,M,True,Leeds
C03716,31,F,True,Birmingham
C03717,28,F,False,Birmingham
C03718,70,F,False,Nottingham
C03719,52,F,True,Birmingham
C03720,58,M,False,Manchester
C03721,76,M,True,Leeds
C03722,31,M,True,Leeds
C03723,47,F,False,Birmingham
C03724,58,F,False,Nottingham
C03725,21,M,False,Leeds
C03726,76,F,False,Leeds
C03727,21,M,True,Manchester
C03728,45,F,True,Birmingham
C03729,25,M,False,Leeds
C03730,19,F,True,Leeds
C03731,58,F,True,Leeds
C03732,78,F,False,Leeds
C03733,63,F,True,Nottingham
C03734,39,F,False,London
C03735,58,M,True,Manchester
C03736,73,M,False,Nottingham
C03737,72,M,True,Manchester
C03738,33,Other,True,Leeds
C03739,46,F,True,Manchester
C03740,79,F,True,Birmingham
C03741,66,F,True,Birmingham
C03742,65,M,True,London
C03743,47,F,True,London
C03744,29,M,True,Manchester
C03745,52,F,True,Nottingham
C03746,28,M,True,Nottingham
C03747,63,M,False,Leeds
C03748,67,F,True,Nottingham
C03749,38,F,False,London
C03750,38,M,False,Nottingham
C03751,22,F,False,Leeds
C03752,65,F,False,Birmingham
C03753,37,M,True,Nottingham
C03754,54,F,False,Nottingham
C03755,20,M,True,London
C03756,61,M,False,Manchester
C03757,50,F,False,Birmingham
C03758,70,F,True,Manchester
C03759,78,F,True,Leeds
C03760,26,M,True,Leeds
C03761,78,F,False,Manchester
C03762,26,M,True,London
C03763,21,F,True,London
C03764,52,F,True,London
C03765,34,F,True,Birmingham
C03766,51,F,False,Leeds
C03767,41,F,False,Leeds
C03768,49,F,True,Leeds
C03769,18,F,True,Birmingham
C03770,25,F,True,Leeds
C03771,62,F,True,Manchester
